event-id,visible,timestamp,location-long,location-lat,gps:hdop,ground-speed,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
5167424954,true,2003-10-15 18:06:33.000,167.2324167,-48.0274,1.6,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424955,true,2003-10-15 18:09:15.000,167.23565,-48.02755,1.8,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424956,true,2003-10-15 18:12:33.000,167.23935,-48.02741667,1.7,5.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424957,true,2003-10-15 18:15:33.000,167.2428,-48.02753333,6.9,3.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424958,true,2003-10-15 18:18:32.000,167.2459333,-48.02801667,2.4,5.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424959,true,2003-10-15 18:21:16.000,167.24935,-48.02798333,2.8,5.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424960,true,2003-10-15 18:23:58.000,167.2526333,-48.02823333,5.2,6.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424961,true,2003-10-15 18:27:03.000,167.25625,-48.02845,3.6,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424962,true,2003-10-15 18:29:45.000,167.25935,-48.0284,3.9,4.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424963,true,2003-10-15 18:32:33.000,167.2627,-48.02851667,2.8,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424964,true,2003-10-15 18:35:39.000,167.2663333,-48.02833333,4.5,8.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424965,true,2003-10-15 18:38:33.000,167.2697333,-48.02821667,2.3,7.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424966,true,2003-10-15 18:41:21.000,167.27305,-48.02828333,1.7,5.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424967,true,2003-10-15 18:44:45.000,167.2769167,-48.02815,3.1,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424968,true,2003-10-15 18:47:15.000,167.27995,-48.02796667,2.1,10.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424969,true,2003-10-15 18:50:09.000,167.2828167,-48.0283,2.8,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424970,true,2003-10-15 18:52:51.000,167.2859667,-48.02833333,3.8,8.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424971,true,2003-10-15 18:55:40.000,167.2891667,-48.02846667,3.0,3.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424972,true,2003-10-15 18:58:27.000,167.29255,-48.02828333,4.4,9.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424973,true,2003-10-15 19:01:45.000,167.2961833,-48.0279,3.0,6.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424974,true,2003-10-15 19:04:15.000,167.2990167,-48.02795,2.4,1.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424975,true,2003-10-15 19:07:03.000,167.3019833,-48.02781667,2.3,1.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424976,true,2003-10-15 19:09:51.000,167.3051833,-48.02765,2.3,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424977,true,2003-10-15 19:12:34.000,167.308,-48.02775,2.5,4.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424978,true,2003-10-15 19:15:45.000,167.3111333,-48.02798333,3.3,6.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424979,true,2003-10-15 19:18:39.000,167.3142833,-48.02775,2.2,4.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424980,true,2003-10-15 19:21:51.000,167.31735,-48.02738333,2.5,0.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424981,true,2003-10-15 19:25:15.000,167.3204167,-48.02706667,2.5,1.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424982,true,2003-10-15 19:28:39.000,167.3237333,-48.0268,2.3,3.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424983,true,2003-10-15 19:32:10.000,167.32705,-48.02675,2.5,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424984,true,2003-10-15 19:35:03.000,167.3300833,-48.02655,2.1,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424985,true,2003-10-15 19:38:09.000,167.3331333,-48.02648333,2.5,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424986,true,2003-10-15 19:41:21.000,167.3361667,-48.02633333,2.6,5.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424987,true,2003-10-15 19:44:15.000,167.3387333,-48.02628333,2.6,6.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424988,true,2003-10-15 19:50:21.000,167.3440167,-48.02591667,2.6,4.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424989,true,2003-10-15 19:53:33.000,167.34685,-48.02555,2.7,5.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424990,true,2003-10-15 19:56:39.000,167.3494833,-48.02518333,2.7,3.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424991,true,2003-10-15 19:59:47.000,167.3517833,-48.02535,2.7,1.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424992,true,2003-10-15 20:03:09.000,167.35475,-48.02503333,2.8,5.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424993,true,2003-10-15 20:06:03.000,167.3569667,-48.02425,2.9,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424994,true,2003-10-15 20:11:58.000,167.3624667,-48.02361667,3.0,4.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424995,true,2003-10-15 20:15:21.000,167.3654333,-48.02335,3.0,5.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424996,true,2003-10-15 20:23:44.000,167.3729833,-48.02348333,3.3,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424997,true,2003-10-15 20:26:27.000,167.3756833,-48.02348333,3.3,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424998,true,2003-10-15 20:30:09.000,167.3801167,-48.02388333,3.5,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167424999,true,2003-10-15 20:42:03.000,167.3925167,-48.02088333,3.9,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425000,true,2003-10-15 20:46:51.000,167.3950833,-48.01975,4.1,5.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425001,true,2003-10-15 20:50:14.000,167.3982167,-48.01888333,3.2,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425002,true,2003-10-15 20:51:39.000,167.3996167,-48.01875,3.2,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425003,true,2003-10-15 20:54:03.000,167.4015667,-48.01831667,5.5,7.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425004,true,2003-10-15 20:55:45.000,167.40315,-48.0182,5.2,5.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425005,true,2003-10-15 21:01:27.000,167.4084667,-48.01758333,4.5,2.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425006,true,2003-10-15 21:03:45.000,167.4103167,-48.01743333,4.2,6.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425007,true,2003-10-15 21:05:59.000,167.4120833,-48.01716667,4.1,9.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425008,true,2003-10-15 21:09:33.000,167.4155,-48.01706667,2.6,5.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425009,true,2003-10-15 21:11:21.000,167.4169667,-48.01688333,2.6,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425010,true,2003-10-15 21:13:10.000,167.4182,-48.01675,2.6,2.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425011,true,2003-10-15 21:18:22.000,167.4223,-48.01636667,1.4,0.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425012,true,2003-10-15 21:38:39.000,167.43285,-48.01546667,2.2,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425013,true,2003-10-15 21:58:57.000,167.43565,-48.01701667,1.4,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425014,true,2003-10-15 22:19:15.000,167.4365833,-48.0193,1.4,2.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425015,true,2003-10-15 22:39:34.000,167.4367167,-48.02235,2.7,0.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425016,true,2003-10-15 22:51:21.000,167.4377333,-48.0242,3.3,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425017,true,2003-10-15 23:10:06.000,167.4399333,-48.02531667,1.9,4.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425018,true,2003-10-15 23:26:21.000,167.4417667,-48.02805,2.5,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425019,true,2003-10-15 23:46:53.000,167.44375,-48.03026667,3.0,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425020,true,2003-10-16 00:07:10.000,167.44495,-48.03306667,2.3,2.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425021,true,2003-10-16 00:27:39.000,167.4469667,-48.03723333,2.1,0.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425022,true,2003-10-16 00:48:03.000,167.4500667,-48.0416,2.2,4.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425023,true,2003-10-16 01:08:57.000,167.4533833,-48.04423333,2.4,6.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425024,true,2003-10-16 01:29:32.000,167.4605833,-48.04786667,2.2,9.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425025,true,2003-10-16 01:49:52.000,167.4692,-48.05265,6.4,2.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425026,true,2003-10-16 02:10:21.000,167.4792333,-48.05768333,3.5,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425027,true,2003-10-16 02:28:15.000,167.4889,-48.06273333,3.0,4.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425028,true,2003-10-16 02:48:45.000,167.4998333,-48.06795,2.9,5.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425029,true,2003-10-16 03:09:28.000,167.5127667,-48.07371667,3.1,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425030,true,2003-10-16 03:18:56.000,167.5195667,-48.07625,1.2,5.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425031,true,2003-10-16 03:39:15.000,167.53395,-48.08126667,1.7,1.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425032,true,2003-10-16 03:59:46.000,167.5503833,-48.08586667,2.0,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425033,true,2003-10-16 04:11:44.000,167.5611,-48.0885,1.7,4.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425034,true,2003-10-16 04:14:39.000,167.564,-48.08881667,3.3,9.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425035,true,2003-10-16 04:17:09.000,167.5666333,-48.08925,1.8,5.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425036,true,2003-10-16 04:19:33.000,167.5691667,-48.0895,3.4,5.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425037,true,2003-10-16 04:21:39.000,167.5717833,-48.08993333,3.7,6.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425038,true,2003-10-16 04:23:37.000,167.57405,-48.09013333,4.1,2.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425039,true,2003-10-16 04:25:40.000,167.5765667,-48.09011667,1.6,9.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425040,true,2003-10-16 04:28:04.000,167.5794667,-48.09036667,3.3,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425041,true,2003-10-16 04:30:03.000,167.5819667,-48.09051667,2.0,3.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425042,true,2003-10-16 04:32:15.000,167.5845,-48.09051667,5.3,1.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425043,true,2003-10-16 04:34:39.000,167.5876333,-48.09076667,2.0,8.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425044,true,2003-10-16 04:39:13.000,167.5933667,-48.09115,2.1,0.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425045,true,2003-10-16 04:59:51.000,167.6078833,-48.09388333,2.6,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425046,true,2003-10-16 05:21:10.000,167.6274333,-48.09666667,2.6,1.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425047,true,2003-10-16 05:28:21.000,167.6349333,-48.09738333,2.7,3.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425048,true,2003-10-16 07:49:04.000,167.80515,-48.10198333,2.7,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425049,true,2003-10-16 07:52:15.000,167.8069667,-48.10175,2.7,9.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425050,true,2003-10-16 07:54:39.000,167.8090167,-48.10165,2.7,4.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425051,true,2003-10-16 07:57:15.000,167.8110333,-48.10155,2.7,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425052,true,2003-10-16 08:00:17.000,167.8140333,-48.10113333,2.7,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425053,true,2003-10-16 08:03:15.000,167.8167,-48.10068333,2.7,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425054,true,2003-10-16 08:06:27.000,167.82005,-48.10041667,2.7,1.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425055,true,2003-10-16 08:09:03.000,167.8221667,-48.10016667,2.7,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425056,true,2003-10-16 08:11:51.000,167.8248333,-48.09976667,2.7,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425057,true,2003-10-16 08:15:09.000,167.8282167,-48.09953333,2.7,7.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425058,true,2003-10-16 08:17:57.000,167.8309833,-48.09925,2.7,3.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425059,true,2003-10-16 08:20:58.000,167.83395,-48.09901667,2.7,8.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425060,true,2003-10-16 08:24:39.000,167.8360667,-48.09865,2.7,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425061,true,2003-10-16 08:26:51.000,167.8369167,-48.0984,2.7,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425062,true,2003-10-16 08:29:45.000,167.83945,-48.09811667,2.7,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425063,true,2003-10-16 08:32:45.000,167.84205,-48.09788333,2.7,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425064,true,2003-10-16 08:34:45.000,167.8441667,-48.09763333,2.7,0.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
